,page_id,text,time,reactions,url
522,3,تدرّج المرسوم في عفوه ضمن عدة مستويات، إذ منح عفواً تاماً عن كامل عقوبة الجنح والمخالفات، عدا ما استُثني منها كلياً، أو جزئياً من أحكام المرسوم، وعن كامل العقوبة في بعض الجنايات كجريمة النيل من هيبة الدولة، وجرائم التهريب شريطة إجراء التسوية مع إدارة الجمارك، وجرائم تعاطي المخدرات، وجرائم التعامل بغير الليرة السورية شريطة تسديد الغرامات المترتبة لمصرف سورية المركزي.,٢ مايو، الساعة ٣:٠٨ م,تفاعل ‏١٤ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٤ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٩٤‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٧١‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٧‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٤‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٤‏ من الأشخاص مع ‏أغضبني‏;تفاعل شخص واحد مع ‏أحزنني‏,https://touch.facebook.com/story.php?story_fbid=300783474945233&id=100050407483221&anchor_composer=false
523,3,تفاصيل المرسوم الرئاسي رقم 13 لعام 2021 الخاص بالعفو العام عن مرتكبي جـ.رائم المخالفات والجنح والجنايات,٢ مايو، الساعة ٢:٥٣ م,تفاعل ‏١١ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١١ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٨٨‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٦٦‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏١٩‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٦‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٦‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏٢‏ من الأشخاص مع ‏أحزنني‏,https://touch.facebook.com/story.php?story_fbid=300774604946120&id=100050407483221&anchor_composer=false
524,3,الرئيس الأسد يُصدر مرسوماً تشريعياً من أشمل مراسيم العفو العام عن مرتكبي جـ.رائم المخالفات والجنح والجنايات,٢ مايو، الساعة ٢:٤٥ م,تفاعل ‏٤٢ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٤١ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٦٠٣‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣٨٦‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٧٢‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٤٩‏ من الأشخاص مع ‏واااو‏;تفاعل ‏١٨‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏٨‏ من الأشخاص مع ‏أحزنني‏,https://touch.facebook.com/story.php?story_fbid=300768858280028&id=100050407483221&anchor_composer=false
525,3,رئيس اتحاد العمال: صلب مهامنا زيادة الرواتب والتصدي للفساد,٢ مايو، الساعة ٢:٠٣ م,تفاعل ‏١١ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٨٫٩ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٫٩ ألف‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏١٠٥‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٦٨‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢٥‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏١٤‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏١٢‏ من الأشخاص مع ‏أغضبني‏,https://touch.facebook.com/story.php?story_fbid=300742684949312&id=100050407483221&anchor_composer=false
526,3,"سماعة حكيم مصدرك للمعلومة الطبية
المنحنى متسطح حالياً.. والخوف من وصول الطفرة الهندية عبر الهواء من خلال أي منخفض هندي قادم!
قال عضو الفريق الاستشاري المعني بالتصدي لفايروس كـ.ورونا د. نبوغ العوا لـ #شام_إف_إم إن ""الموجة الحالية بدأت في شهر شباط، وأعراضها كانت أشد من الموجات السابقة، وتسطح المنحنى قليلاً لكن هذا التسطح شهد بعض الطفرات، إذ كان يعود ويرتفع ثم ينخفض من جديد"".
وأشار د. العوا إلى أن الوعي والالتزام بارتداء الكمامات قد يجعل المنحنى ينخفض، موضحاً أنه كان من الأفضل أن يكون هناك إلزام بارتداء الكمامة لأن بعض الناس لا يقتنعون إلا بالفرض.
أما في سياق الحديث عن الطفرة الهندية بين عضو الفريق الاستشاري أن الطفرة بدأت أثناء احتفالات دينية في الهند، واشتدت من بعدها الإصابات، موضحاً أن هذه الطفرة أقوى وأخطر من كل الطفرات السابقة نظراً لكونها تصيب الرئة وتنتقل في الهواء.
وبحسب قوله إن انتقال الطفرة الهندية قد يتم بطريقتين، إما عن طريق أحد المقيمين في الهند ويرغب في القدوم إلى سوريا، أو عن طريق منخفض جوي هندي، مبيناً أن الأمور تعود إلى مناعة الشخص وقدرته على محاربة الفايروس.
#للخبر_مصدر
...وفي اتصال لسماعة حكيم مع الأستاذ نبوغ العوا للاستفسار عن المقصود بالمنخفض الهندي...أكد أن الفيروس ينتشر عن طريق الهواء ولا يحتاج لفيزا للدخول بين الدول...والوضع الصحي في الهند سيء جداً فالإصابات في الهند تفوق ٣٠٠ ألف يومياً وهي الأرقام المعلنة
بالتأكيد المسافة البعيدة عن الهند تحمينا مؤقتاً.. ...والخوف الأكبر هو من الانتقال عبر المسافرين بشكل مباشر من الهند.",٢ مايو، الساعة ١:٥٠ م,تفاعل ‏٤٫٨ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٤٫٦ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٣٤‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢٩‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٢٨‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٢٤‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٩‏ من الأشخاص مع ‏أغضبني‏,https://touch.facebook.com/story.php?story_fbid=300737051616542&id=100050407483221&anchor_composer=false
527,3,سورية تبرم عقود لاستيراد مليون طن من القمح الروسي,٢ مايو، الساعة ١:٠٠ م,تفاعل ‏٥٫٨ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٥٫٧ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٩١‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٢٨‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٢٠‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٩‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٩‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏٥‏ من الأشخاص مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=300716541618593&id=100050407483221&anchor_composer=false
528,3,“لاوديسيا”.. باخرة سوريّة معاقبة أمريكياً ترسو في ميناء تركي,٢ مايو، الساعة ١٢:٠٠ م,تفاعل ‏٢٫٣ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢٫٢ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٠‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٦‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٤‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٤‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏٣‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣‏ من الأشخاص مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=300680664955514&id=100050407483221&anchor_composer=false
529,3,أول شركة وساطة إلكترونية توضح مزايا التداول عبر الإنترنت,٢ مايو، الساعة ١١:٠٠ ص,تفاعل ‏١٫٩ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٩ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٥‏ من الأشخاص مع ‏هاهاها‏;تفاعل شخص واحد مع ‏أحببته‏;تفاعل شخص واحد مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=300659128291001&id=100050407483221&anchor_composer=false
530,3,حكم سوري يتسبب في معركة بين السعودية وقطر!,٢ مايو، الساعة ١٠:٠٠ ص,تفاعل ‏٢٫٧ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٦٢٣‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٢٠‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٢‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٣‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٢‏ من الأشخاص مع ‏أحزنني‏;تفاعل شخص واحد مع ‏أغضبني‏,https://touch.facebook.com/story.php?story_fbid=300637494959831&id=100050407483221&anchor_composer=false
531,3,باسم ياخور بحالة صحية حرجـ.ـة ويظهر بجانب اسطـ.ـوانة الاوكسجين,٢ مايو، الساعة ٩:٠٠ ص,تفاعل ‏٥٫٩ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٥٫٤ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٣٩٠‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٤٠‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٢٧‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٨‏ من الأشخاص مع ‏واااو‏;تفاعل ‏١٠‏ من الأشخاص مع ‏أدعمه‏;تفاعل شخص واحد مع ‏أغضبني‏,https://touch.facebook.com/story.php?story_fbid=300616491628598&id=100050407483221&anchor_composer=false
532,3,وزير التجارة الداخلية: انخفاض المخالفات بنسبة 80 بالمئة منذ صدور قانون حماية المستهلك الجديد,٢ مايو، الساعة ١٢:٤٠ ص,تفاعل ‏٤٫١ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٤ آلاف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٣٣‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٢٣‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٨‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٤‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏٢‏ من الأشخاص مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=300434111646836&id=100050407483221&anchor_composer=false
533,3,وفـ.ـاة شخص جراء صدمة بسيارة وفرار سائقها,١ مايو، الساعة ١١:٢٠ م,تفاعل ‏٣٫٦ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٣٫٥ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٥٥‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏١٧‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٨‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٨‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏٤‏ من الأشخاص مع ‏هاهاها‏;تفاعل شخص واحد مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=300399578316956&id=100050407483221&anchor_composer=false
534,3,الحرارة إلى انخفاض والجو بين الصحو والغائم جزئياً,١ مايو، الساعة ١٠:٤١ م,تفاعل ‏٩٫٨ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٩٫٧ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٥٠‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٣‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٣‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٢‏ من الأشخاص مع ‏هاهاها‏,https://touch.facebook.com/story.php?story_fbid=300383154985265&id=100050407483221&anchor_composer=false
535,3,بدل إيجارات السكن يحلق مع زيادة في الطلب وقلة العرض,١ مايو، الساعة ١٠:٠٠ م,تفاعل ‏٣٫٧ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٣٫٦ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٣‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏١٢‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏١٠‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٥‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣‏ من الأشخاص مع ‏واااو‏,https://touch.facebook.com/story.php?story_fbid=300365594987021&id=100050407483221&anchor_composer=false
536,3,الأمم المتحدة تحتفل بسيدتين سوريتين في عيد العمال,١ مايو، الساعة ٩:٠٤ م,تفاعل ‏٢٫٢ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢٫١ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٧‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٠‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٤‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٤‏ من الأشخاص مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=300342074989373&id=100050407483221&anchor_composer=false
537,3,رئيس مجلس الوزراء المهندس حسين عرنوس يصدر قراراً بإلغاء العمل بالقرار رقم /1292/ تاريخ 1-6-2017 المتضمن إسناد وظيفة مدير عام مديرية الجمارك العامة إلى السيد فواز أسعد أسعد,١ مايو، الساعة ٥:٥٣ م,تفاعل ‏١٩ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٩ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٢٣‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٥٤‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣١‏ من الأشخاص مع ‏واااو‏;تفاعل ‏١٠‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٥‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏٤‏ من الأشخاص مع ‏أحزنني‏,https://touch.facebook.com/story.php?story_fbid=300219568334957&id=100050407483221&anchor_composer=false
538,3,هولندا قد ترحل اللاجئين السوريين من أراضيها,١ مايو، الساعة ٤:٠٠ م,تفاعل ‏٦٫٩ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٦٫٥ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢٦٤‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٨٧‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٢٤‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢٢‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٩‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏٥‏ من الأشخاص مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=300147335008847&id=100050407483221&anchor_composer=false
539,3,طبيبان سوريان يحققان انجازاً طبياً في أوروبا,١ مايو، الساعة ٣:٠٠ م,تفاعل ‏٤٫٤ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٤٫٣ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢٩‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٦‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٤‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٤‏ من الأشخاص مع ‏أحزنني‏;تفاعل شخص واحد مع ‏واااو‏,https://touch.facebook.com/story.php?story_fbid=300113378345576&id=100050407483221&anchor_composer=false
540,3,لاجـ.ئ سوري يقـ.تل نفسه بعد رفض دولة أوربية طلب لجوئه!,١ مايو، الساعة ٢:٠٠ م,تفاعل ‏٣٫٧ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٣٫٣ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢٨٢‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٤٨‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٢٢‏ من الأشخاص مع ‏واااو‏;تفاعل ‏١٣‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏١١‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢‏ من الأشخاص مع ‏أدعمه‏,https://touch.facebook.com/story.php?story_fbid=300085115015069&id=100050407483221&anchor_composer=false
541,3,عبد المنعم عمايري: وصلت إلى النجومية بعد زمن طويل,١ مايو، الساعة ١:٠٠ م,تفاعل ‏٣٫١ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٣ آلاف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٤٩‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢٥‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٥‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٤‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٢‏ من الأشخاص مع ‏أغضبني‏,https://touch.facebook.com/story.php?story_fbid=300057828351131&id=100050407483221&anchor_composer=false
542,3,عمال سوريون يكتشفون ثروة طبيعية تقدر بالملايين,١ مايو، الساعة ١٢:٠٠ م,تفاعل ‏٤٫٤ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٤٫٢ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٩٨‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٣١‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢٣‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٤‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٤‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏٢‏ من الأشخاص مع ‏أغضبني‏,https://touch.facebook.com/story.php?story_fbid=300032171687030&id=100050407483221&anchor_composer=false
543,3,وفاة الأديب السوري نصر الدين البحرة عن عمر ناهز الـ 87 عاماً,١ مايو، الساعة ١١:٠٠ ص,تفاعل ‏٥٫٩ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٥٫٧ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢٣٥‏ من الأشخاص مع ‏أحزنني‏;تفاعل ‏١٢‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٣‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٢‏ من الأشخاص مع ‏هاهاها‏,https://touch.facebook.com/story.php?story_fbid=300008225022758&id=100050407483221&anchor_composer=false
544,3,"#هام ~ #عاجل
تعديل كمية تعبئة مادة #البنزين لتصبح 25 ليتر بدلاً من 20 ليتر اعتباراً من صباح السبت 1 أيار 2021",١ مايو، الساعة ١٠:٥٦ ص,تفاعل ‏٨١ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٦٩ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٩٫٨ ألف‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٨٣٧‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٥٠٨‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏١٠٢‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏١٠٠‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٥٥‏ من الأشخاص مع ‏أحزنني‏,https://touch.facebook.com/story.php?story_fbid=300006115022969&id=100050407483221&anchor_composer=false
545,3,أول فتاة تنال شهادة دكتوراه في الرياضة من جامعة سورية,١ مايو، الساعة ١٠:٠٠ ص,تفاعل ‏٤٫٣ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٣٫٧ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢٩٧‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏١٧٧‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢٦‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏١٨‏ من الأشخاص مع ‏واااو‏;تفاعل شخص واحد مع ‏أغضبني‏,https://touch.facebook.com/story.php?story_fbid=299986145024966&id=100050407483221&anchor_composer=false
546,3,وزارة العمل: مقترح بتعديل قانون العمل فيما يخص استقالة العامل وغيابه بلا عذر,١ مايو، الساعة ٩:٠٠ ص,تفاعل ‏٣٫٥ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٣٫٥ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٥‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٧‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٢‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٢‏ من الأشخاص مع ‏أغضبني‏,https://touch.facebook.com/story.php?story_fbid=299962771693970&id=100050407483221&anchor_composer=false
547,3,"معلومات لطيفة للتعامل مع الأطفال
سماعة حكيم مصدرك للمعلومة الطبية
الدنيا بدت تشوّب ..
واكيد الكعابيل شوبانين وقاعدين بالبامبرزة ..
بروتوكولات #خـلع_الحفاض 😁 للأمهات اللي بدها تنضّف كعابيلها ⁦⁦،،
1. الصيف قرّب يخلص ، يللا اتلحلحي ،،
2. إبدئي بعد سنة و نص أو سنتين ، #مش قبل ،،
3. ممنوع ⛔ مقارنه طفل بطفل آخر ،،
4. فضّي حالك أسبوعين زمن وفرغي وقتك كله للمهمة العظيمة هاي ،،
5. اخلعي الحفاض طول اليوم ولبسيه اياه وقت الطلعه أو النوم ،،
6. كل ساعة لساعتين قعديه في الحمام من خمس لعشر دقائق 🕑 ،،
7. كلميه كتير في الموضوع هاد حتى لو كلامه قليل أو ما بيتكلم ،، هيفهم 😃
8. شجعيه كل ما يقعد في الحمام حتى لو ما عمل اشي .. صفقيله و غنيله 🎶
9. هو لسّاته بيتعلم ،، طبيعي يكون فيه خساير و وملابس بتتوسخ و ارض بتتملي بي بي ،،
10. بلاش ضرب أو تهديد أو صراخ أو شده 😠 ،،
11. استخدمي طريقة المحاكاة أو التمثيل ؛ خلي لعبته المفضلة تقعد في الحمام و شجعيها هيتأثر ،،
12. مرات هيغلط في التقدير و يعمل عملته بعد ما يقوم من الحمام بدقايق ،،
13. لما يحقق التارجت و يعمل المراد في الحمام احتفلي معاه و حسسيه بالإنجاز ،،
14. طولي بالك كتييييير كتيييييير ،،
15. كتري عدد المشجعين: أبوه وأخوه و المجتمع و الناس ،،
16. لو بيخاف من الحمام حببيه فيه، هاتيله سلم أو قاعدة صغيرة و ملصقات ملونة تكسر رهبته ،،
17. أقل من سنة و نصف في أمهات نجحت بس مش شرط كل التجارب تكون زي بعض ،،
18. أكتر من ٣.٥ سنوات هيتعبك و يعاندك جداااااا ،،
19. لو نجحتي في خلع الحفاض بالنهار حليتي ٩٠٪ من المشكلة ،،
20. لو بيعمل و هو نايم هاد مش بإيده .. إياكي تعاقبيه ،،
21. قللي سوائل و فواكه بالليل و ما تنيميه وهو زعلان منك ،،
22. عوديه يدخل الحمام مباشرة قبل ما ينام ،،
23. مع الوقت علميه الخصوصية في خلع ملابسه و دخول الحمام و علميه النضافة بعد الحمام ،،
24. اتعبي شويه في الاول هترتاحي كتير ،،
25. همسة في أذن الأب؛ لو سمحت اوعى تزعلها في المرحلة هاي و تقبل كل شيء منها و إلا قوم انت بالمهمة هاي يا بطل 💪 ،،
26. احتفلي مع طفلك بكل إنجاز يعمله حتى لو كان مجرد إنه بقى يعمل زي الناس في الحمام ،،
ثقته في نفسه و إحساسه بأهمية أي اشي بيعمله بتتنقل له منك انت 😍 ،،
و في الاخر #الأب له دور كبيييييير جداااااا في تعويد الاطفال الذكور على الحمام ، لأنه هو مثل الطفل الاعلى و هياخد كلامه ثقة و لازم يشارك معاكي ..
#خلع_الحفاض ،،
#منشن ل #Mamy_kG1🐣 ،،
#شير ..
د. أحمد نيروخ ..",١ مايو، الساعة ١٢:٤٣ ص,تفاعل ‏٣٫٧ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٣٫٥ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٨٢‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢٨‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏١١‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٣‏ من الأشخاص مع ‏واااو‏;تفاعل شخص واحد مع ‏أحزنني‏;تفاعل شخص واحد مع ‏أغضبني‏,https://touch.facebook.com/story.php?story_fbid=299772795046301&id=100050407483221&anchor_composer=false
548,3,"هل يا ترى صح (مُجتمعياً) تتزوج البنت إذا عمرها تحت ال ١٨؟
رأي الشارع السوري بزواج القاصرات وتأخر سن الزواج وانعكاسه السلبي على المجتمع
برنامج #أرجوان
يأتيكم الأربعاء العاشرة مساءً على شاشة #العالم_سورية عبر الترددات التالية
11641",١ مايو، الساعة ١٢:٠٧ ص,تفاعل ‏٣٫١ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢٫٩ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٦٠‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٣٨‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٩‏ من الأشخاص مع ‏أغضبني‏;تفاعل ‏٦‏ من الأشخاص مع ‏أدعمه‏;تفاعل ‏٥‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٤‏ من الأشخاص مع ‏أحزنني‏,https://touch.facebook.com/story.php?story_fbid=299758391714408&id=100050407483221&anchor_composer=false
549,3,"وائل زيدان: حارة القبة اقرب للبيئة الشامية من الكندوش وسوق الحرير.. وردي يكون قاسي على هؤلاء.
#يوميات_دراما
وائل زيدان: حارة القبة اقرب للبيئة الشامية من الكندوش وسوق الحرير.. وردي يكون قاسي على هؤلاء.
#يوميات_دراما",٣٠ أبريل، الساعة ١١:٥٥ م,تفاعل ‏١٫٣ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏١٫٣ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏٢٣‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٦‏ من الأشخاص مع ‏هاهاها‏;تفاعل شخص واحد مع ‏أدعمه‏;تفاعل شخص واحد مع ‏أغضبني‏,https://touch.facebook.com/story.php?story_fbid=299753775048203&id=100050407483221&anchor_composer=false
550,3,الزراعة: صفحات الفيسبوك هوّلت وخوّفت بشأن موجة الجراد !!,٣٠ أبريل، الساعة ١١:٣٠ م,تفاعل ‏٢٫١ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٢٫١ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٦‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٤‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٢‏ من الأشخاص مع ‏واااو‏;تفاعل ‏٢‏ من الأشخاص مع ‏أغضبني‏;تفاعل شخص واحد مع ‏أحزنني‏,https://touch.facebook.com/story.php?story_fbid=299743361715911&id=100050407483221&anchor_composer=false
551,3,رئاسة مجلس الوزراء تحدد “السلع والخدمات الأساسية”,٣٠ أبريل، الساعة ١٠:٠٠ م,تفاعل ‏٣٫١ ألف‏ من الأشخاص مع هذا المنشور;تفاعل ‏٣٫١ ألف‏ من الأشخاص مع ‏أعجبني‏;تفاعل ‏١٧‏ من الأشخاص مع ‏هاهاها‏;تفاعل ‏٦‏ من الأشخاص مع ‏أحببته‏;تفاعل ‏٥‏ من الأشخاص مع ‏واااو‏;تفاعل شخص واحد مع ‏أغضبني‏,https://touch.facebook.com/story.php?story_fbid=299706671719580&id=100050407483221&anchor_composer=false
